Timestamp,Seconds_Offset,Text_Label,Text_Valence,Audio_Label,Audio_Valence,Transcript,Timestamp_ms,Time_Str,Lat,Lon,Void,Bio,Tech,Entropy,GSR,MOD
2026-01-16 12:15:18,880.0,neutral,0.0,sad,-0.563,"But I think for you guys it's quite normal, right? It's those decaying stuff make local people feel the feelings, feel the feelings of this area. So that's why maybe just a historical icon of when people building this wall. But you see right now they just regenerated, but they still holding here. But you can see the...",1035427.0,12:15:15,45.434581,12.35781,0.28,0.03,0.13,0.55,384.0,1.07
2026-01-16 12:15:26,888.0,positive,0.677,sad,-0.985,"That's why maybe just a historical icon of when people building this wall, but you see right now they just regenerated, but they still holding here, but you can see the time just left some scratch or break walls. And also it's very interesting.",1043474.0,12:15:23,45.434605,12.357763,0.16,0.01,0.07,0.76,384.0,1.07
2026-01-16 12:15:34,896.0,positive,0.598,sad,-0.429,"regenerated but it's still holding here but you can see the time just left some scratch or on all the break walls and also like it's very interesting like we all know like a brinny city built on a water right there's no soil, no no much soil so maybe just pure urban areas and also",1051526.0,12:15:31,45.434593,12.357732,0.71,0.0,0.0,0.29,384.0,1.07
2026-01-16 12:15:42,904.0,neutral,0.0,hap,0.495,"of brick walls and also like it's very interesting like we all know like a brinny city built on a water right there's no soil, not not much soil so maybe just pure urban areas and also the bio one is quite fascinating to see out of those small plants just to resist it's own faith and they're just climbing the wall",1059573.0,12:15:39,45.434597,12.357698,0.49,0.02,0.01,0.48,375.0,1.07
2026-01-16 12:15:50,912.0,positive,0.669,sad,-0.531,"not much soil, so maybe just pure urban areas. And also the bio one is quite fascinating to see all those small plants, just a resist. It's own faith and just climbing the wall, just all those detailed stuff. And also all those plants, like taken care by local residents. Yeah.",1067622.0,12:15:47,45.434611,12.357655,0.3,0.02,0.34,0.34,378.0,1.07
2026-01-16 12:15:58,920.0,neutral,0.0,sad,-0.809,"It's its own faith and it just climbing the wall, right? Just all those detailed stuff and also like all those plants like take care of by local residents. Yeah. And for the attack one is more like the contrast. You'll see like in the old days this pipe is definitely not going to be here. Yeah. And those are all the things that I'm going to do. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it.",1075667.0,12:15:55,45.434623,12.357606,0.45,0.02,0.45,0.08,377.0,1.07
2026-01-16 12:16:06,928.0,negative,-0.5,sad,-0.854,"plans like take care by local residents. And for the attack one is more like the contrast. You'll see like in the old days, this pipe's definitely not gonna be here. And all those modernized stuff. The things. Yeah. Fish, fish, shoot.",1083714.0,12:16:03,45.434616,12.357573,0.28,0.16,0.39,0.17,374.0,1.07
2026-01-16 12:16:14,936.0,negative,-0.803,sad,-0.993,this pipe is definitely not going to be here and all those modernized stuff.,1091767.0,12:16:11,45.434623,12.357547,0.68,0.0,0.0,0.31,376.0,1.07
2026-01-16 12:16:22,944.0,neutral,0.0,sad,-0.759,"Yes, yes, shoot.",1099819.0,12:16:20,45.434636,12.357522,0.08,0.0,0.0,0.91,382.0,1.07
2026-01-16 12:16:30,952.0,positive,0.948,sad,-0.437,So how does it feel? Great.,1107873.0,12:16:28,45.434641,12.357469,0.88,0.0,0.01,0.11,377.0,1.07
2026-01-16 12:16:38,960.0,positive,0.907,sad,-0.671,So how does it feel? Great. Yeah.,1115925.0,12:16:36,45.434645,12.357447,0.33,0.0,0.0,0.67,426.0,1.08
2026-01-16 12:16:46,968.0,positive,0.948,sad,-0.986,So how does it feel? Great.,1123978.0,12:16:44,45.434645,12.357436,0.02,0.71,0.0,0.27,412.0,1.08
2026-01-16 12:16:54,976.0,positive,0.834,sad,-0.734,Thank you.,1132033.0,12:16:52,45.434648,12.357404,0.02,0.87,0.0,0.11,415.0,1.08
2026-01-16 12:17:02,984.0,positive,0.834,sad,-0.759,Thank you.,1140098.0,12:17:00,45.434664,12.357386,0.12,0.79,0.0,0.09,416.0,1.08
2026-01-16 12:17:10,992.0,positive,0.834,sad,-0.95,Thank you.,1148165.0,12:17:08,45.434637,12.357356,0.04,0.03,0.78,0.15,407.0,1.07
2026-01-16 12:17:18,1000.0,positive,0.834,sad,-0.512,Thank you.,1156223.0,12:17:16,45.434602,12.357342,0.78,0.0,0.16,0.05,405.0,1.07
2026-01-16 12:17:26,1008.0,neutral,0.0,neu,0.0,I'm going to try to walk like one of my friends.,1164282.0,12:17:24,45.434556,12.357346,0.91,0.02,0.03,0.04,395.0,1.07
2026-01-16 12:17:34,1016.0,neutral,0.0,sad,-0.928,I'm going to try to walk like one of my friends.,1172347.0,12:17:32,45.434523,12.357341,0.51,0.07,0.0,0.42,403.0,1.07
2026-01-16 12:17:42,1024.0,neutral,0.0,sad,-0.999,I'm going to try to work like a normal human being.,1180408.0,12:17:40,45.43446,12.357351,0.64,0.08,0.01,0.26,404.0,1.07
2026-01-16 12:17:50,1032.0,positive,0.962,sad,-0.959,This is probably going to be interesting.,1188473.0,12:17:48,45.434418,12.357373,0.26,0.01,0.0,0.72,405.0,1.07
2026-01-16 12:17:58,1040.0,neutral,0.0,sad,-0.747,"This is probably our interest income. You can, you can, you can, you just pick your own.",1196536.0,12:17:56,45.434362,12.357378,0.02,0.0,0.0,0.98,397.0,1.07
2026-01-16 12:18:06,1048.0,positive,0.911,hap,0.475,"this is probably going to be interesting. You can, you can, you just pick your own. This is going to get that into order.",1204599.0,12:18:04,45.434335,12.357391,0.76,0.01,0.16,0.07,406.0,1.07
2026-01-16 12:18:14,1056.0,neutral,0.0,neu,0.0,"Take your own. This is going to get that into order, isn't it?",1212662.0,12:18:12,45.434313,12.357389,0.19,0.01,0.13,0.67,410.0,1.08
2026-01-16 12:18:22,1064.0,positive,0.834,neu,0.0,Thank you.,1220731.0,12:18:20,45.434274,12.357368,0.42,0.05,0.07,0.46,409.0,1.07
2026-01-16 12:18:30,1072.0,positive,0.834,hap,0.702,Thank you.,1228800.0,12:18:29,45.434249,12.357391,0.45,0.0,0.0,0.55,407.0,1.07
2026-01-16 12:18:38,1080.0,positive,0.834,sad,-0.606,Thank you.,1236867.0,12:18:37,45.4342,12.357313,0.86,0.11,0.01,0.02,414.0,1.08
2026-01-16 12:18:46,1088.0,positive,0.834,sad,-0.958,Thank you.,1244933.0,12:18:45,45.434229,12.357164,0.14,0.14,0.58,0.15,408.0,1.07
2026-01-16 12:18:54,1096.0,neutral,0.0,sad,-0.974,"So, we're going to be talking about the second part of the second part of the second part of the second part of the second part of the second part of the second part of the second part of the second part of the second part of the second part of the second part of the",1252999.0,12:18:53,45.434338,12.357176,0.58,0.01,0.0,0.41,413.0,1.08
2026-01-16 12:19:02,1104.0,negative,-0.832,sad,-0.99,And I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that. I'm not going to say that.,1261065.0,12:19:01,45.43436,12.357229,0.99,0.0,0.0,0.01,415.0,1.08
2026-01-16 12:19:10,1112.0,positive,0.981,sad,-0.93,"I'm going to say that. But it was very, very good. It's a really good thing to have you all here. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time. It's a good time.",1269140.0,12:19:09,45.434407,12.357142,0.97,0.01,0.0,0.03,416.0,1.08
2026-01-16 12:19:18,1120.0,positive,0.834,sad,-0.904,Thank you.,1277209.0,12:19:17,45.43441,12.357111,0.86,0.03,0.0,0.11,418.0,1.08
2026-01-16 12:19:26,1128.0,positive,0.834,sad,-0.939,Thank you.,1285277.0,12:19:25,45.4344,12.357077,0.74,0.03,0.0,0.23,419.0,1.08
2026-01-16 12:19:34,1136.0,positive,0.834,sad,-0.816,Thank you.,1293349.0,12:19:33,45.434338,12.357041,0.99,0.0,0.0,0.01,412.0,1.08
2026-01-16 12:19:42,1144.0,positive,0.672,sad,-0.943,I'm going to put it here. I'm going to cure us. I'll kind of sound you here back in the alley.,1301420.0,12:19:41,45.434322,12.357101,0.75,0.0,0.01,0.23,471.0,1.09
2026-01-16 12:19:50,1152.0,neutral,0.0,sad,-0.877,"So, I'm a little curious, like what kind of sound you hear back in the alley? Like, is the bio become more and more obvious, or the sound just have one other kind of",1309499.0,12:19:49,45.434415,12.357094,0.99,0.0,0.0,0.01,423.0,1.08
2026-01-16 12:19:58,1160.0,neutral,0.0,sad,-0.914,"Curious like what kind of sounds you hear back in the alley like is the bio Become more and more obvious or the sound just have one other Kind of Like what kind of like the sound change in that alley, right?",1317579.0,12:19:57,45.434384,12.356965,0.31,0.03,0.05,0.62,421.0,1.08
2026-01-16 12:20:06,1168.0,neutral,0.0,sad,-0.914,"I think it sounds just to have one other kind of scene. It's happened. What kind of sound change in that alley, right? Yeah, now the sound is changing. Yeah, I know. I mean, what kind of feeling if you hear that sound in that alley? When it changes.",1325659.0,12:20:05,45.434383,12.356983,0.78,0.08,0.07,0.07,410.0,1.08
2026-01-16 12:20:14,1176.0,neutral,0.0,sad,-0.784,like the song change in that alley right? yeah now the song is changing yeah I know I know like uh I mean what kind of feeling if you hear that song in that alley when it changes yeah I don't know I feel like I kind of understood how it's working yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah,1333739.0,12:20:13,45.434308,12.356982,0.4,0.12,0.37,0.11,422.0,1.08
2026-01-16 12:20:22,1184.0,neutral,0.0,sad,-0.976,If you hear that sound in the alley.,1341817.0,12:20:22,45.434162,12.357085,0.22,0.06,0.23,0.49,426.0,1.08
2026-01-16 12:20:30,1192.0,positive,0.652,sad,-0.929,"looking for these big sounds to come back. Because I really like to, like, associate some sounds that I hear in the next time. Yeah, yeah, yeah. For example, the greenery. Yeah, yeah, yeah. And also we mix them together to see what it comes out.",1349902.0,12:20:30,45.434033,12.357129,0.43,0.01,0.15,0.4,438.0,1.08
2026-01-16 12:20:38,1200.0,neutral,0.0,sad,-0.973,"to some sounds that I hear. Yeah, yeah. For example, the greenery. Yeah, yeah, yeah. And also we mix them together to see what it comes out. Yeah. So does it? Yeah. OK. OK.",1357987.0,12:20:38,45.433897,12.357173,0.99,0.0,0.0,0.01,428.0,1.08
2026-01-16 12:20:46,1208.0,neutral,0.0,sad,-0.78,also we mix them together to see what it comes out. Yeah. So does it? Yeah. OK.,1366075.0,12:20:46,45.433799,12.357196,0.28,0.01,0.0,0.71,431.0,1.08
2026-01-16 12:20:54,1216.0,positive,0.834,neu,0.0,Thank you.,1374159.0,12:20:54,45.433751,12.357175,0.98,0.0,0.01,0.01,427.0,1.08
2026-01-16 12:21:02,1224.0,positive,0.834,neu,0.0,Thank you.,1382246.0,12:21:02,45.433728,12.357172,0.99,0.0,0.0,0.01,419.0,1.08
2026-01-16 12:21:10,1232.0,positive,0.834,neu,0.0,Thank you.,1390334.0,12:21:10,45.433708,12.357172,0.8,0.04,0.04,0.12,428.0,1.08
2026-01-16 12:21:18,1240.0,positive,0.834,sad,-0.565,Thank you.,1398425.0,12:21:18,45.433726,12.357101,0.94,0.01,0.0,0.05,421.0,1.08
2026-01-16 12:21:26,1248.0,positive,0.834,hap,0.596,Thank you.,1406513.0,12:21:26,45.43371,12.357032,0.99,0.01,0.0,0.0,423.0,1.08
2026-01-16 12:21:34,1256.0,positive,0.834,sad,-0.875,Thank you.,1414607.0,12:21:34,45.433697,12.356945,0.6,0.02,0.02,0.36,420.0,1.08
2026-01-16 12:21:42,1264.0,positive,0.834,neu,0.0,Thank you.,1422697.0,12:21:42,45.43367,12.356908,0.93,0.0,0.04,0.03,433.0,1.08
2026-01-16 12:21:50,1272.0,positive,0.834,hap,0.578,Thank you.,1430791.0,12:21:51,45.433594,12.356924,0.32,0.14,0.47,0.08,407.0,1.07
2026-01-16 12:21:58,1280.0,positive,0.834,sad,-0.731,Thank you.,1438893.0,12:21:59,45.433525,12.356877,0.08,0.01,0.01,0.91,401.0,1.07
2026-01-16 12:22:06,1288.0,positive,0.834,sad,-0.777,Thank you.,1446995.0,12:22:07,45.433438,12.356803,0.55,0.16,0.17,0.13,404.0,1.07
2026-01-16 12:22:14,1296.0,neutral,0.0,sad,-0.96,I hope you saw us house.,1455092.0,12:22:15,45.433354,12.356769,0.34,0.32,0.17,0.17,407.0,1.07
2026-01-16 12:22:22,1304.0,neutral,0.0,sad,-0.945,I hope you saw us house. Yeah. Yeah.,1463197.0,12:22:23,45.433314,12.356719,0.02,0.05,0.92,0.01,413.0,1.08
2026-01-16 12:22:30,1312.0,neutral,0.0,sad,-0.657,Yeah.,1471301.0,12:22:31,45.433255,12.356741,0.12,0.01,0.32,0.55,411.0,1.08
2026-01-16 12:22:38,1320.0,neutral,0.0,hap,0.681,"Ah, ah, ah, ah.",1479457.0,12:22:39,45.433217,12.35677,0.07,0.38,0.48,0.06,417.0,1.08
2026-01-16 12:22:46,1328.0,positive,0.834,hap,0.573,Thank you.,1487569.0,12:22:47,45.433215,12.356785,0.03,0.97,0.0,0.0,419.0,1.08
2026-01-16 12:22:54,1336.0,positive,0.834,hap,0.566,Thank you.,1495683.0,12:22:55,45.433173,12.356772,0.95,0.0,0.0,0.04,424.0,1.08
2026-01-16 12:23:02,1344.0,positive,0.834,sad,-0.97,Thank you.,1503789.0,12:23:04,45.433147,12.356677,0.91,0.01,0.01,0.07,419.0,1.08
2026-01-16 12:23:10,1352.0,neutral,0.0,hap,0.936,You see any?,1511893.0,12:23:12,45.433159,12.356624,0.54,0.01,0.08,0.37,418.0,1.08
2026-01-16 12:23:18,1360.0,neutral,0.0,sad,-0.693,You see any up and down going? Yeah. You really? I'm sorry? That is important. My emotions. Yeah.,1519998.0,12:23:20,45.433156,12.35659,0.99,0.0,0.01,0.0,421.0,1.08
2026-01-16 12:23:26,1368.0,neutral,0.0,sad,-0.947,"You see any up and down going? Yeah. You really? Sorry? Is it my emotions? Yeah, yeah, yeah. I can't see on the phone, but we can see the officer. Okay. Yeah. Yeah, we go like that.",1528113.0,12:23:28,45.433145,12.356606,0.94,0.02,0.02,0.02,418.0,1.08
2026-01-16 12:23:34,1376.0,neutral,0.0,sad,-0.6,"Is it my emotions? Yeah, yeah, yeah. I can see on the phone, but we can see it after. OK. Yeah. We go like an SD card to log all those data.",1536240.0,12:23:36,45.433141,12.356602,0.24,0.39,0.36,0.0,422.0,1.08
2026-01-16 12:23:42,1384.0,neutral,0.0,sad,-0.941,"Yeah, we go like an SD card to log all those data.",1544356.0,12:23:44,45.433061,12.356602,0.39,0.1,0.4,0.11,424.0,1.08
2026-01-16 12:23:50,1392.0,positive,0.834,sad,-0.453,Thank you.,1552468.0,12:23:52,45.433021,12.356587,0.49,0.0,0.0,0.5,415.0,1.08
2026-01-16 12:23:58,1400.0,positive,0.834,neu,0.0,Thank you.,1560577.0,12:24:00,45.432965,12.356592,0.18,0.0,0.08,0.74,414.0,1.08
2026-01-16 12:24:06,1408.0,positive,0.834,sad,-0.5,Thank you.,1568843.0,12:24:09,45.432858,12.356568,0.31,0.06,0.3,0.33,419.0,1.08
2026-01-16 12:24:14,1416.0,neutral,0.0,sad,-0.684,How much time do we have left?,1576965.0,12:24:17,45.432838,12.356577,0.01,0.0,0.95,0.05,412.0,1.08
2026-01-16 12:24:22,1424.0,neutral,0.0,sad,-0.489,How much time do we have left? Just Stephen and I will you. I do have like any time of time being teaching here. Okay.,1585127.0,12:24:25,45.432831,12.356544,0.82,0.0,0.0,0.18,415.0,1.08
2026-01-16 12:24:30,1432.0,neutral,0.0,sad,-0.855,How much time do we have left? Just Stephen and I will you. Yeah. I do have like any time of time being teaching here. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay.,1593252.0,12:24:33,45.432816,12.3565,0.11,0.0,0.0,0.89,419.0,1.08
2026-01-16 12:24:38,1440.0,negative,-0.522,sad,-0.765,I don't have like any time of time been teaching here. Okay.,1601382.0,12:24:41,45.432787,12.356446,0.03,0.07,0.42,0.48,410.0,1.08
2026-01-16 12:24:46,1448.0,positive,0.834,neu,0.0,Thank you.,1609512.0,12:24:49,45.432754,12.356355,0.05,0.06,0.63,0.26,417.0,1.08
2026-01-16 12:24:54,1456.0,positive,0.834,sad,-0.659,Thank you.,1617640.0,12:24:57,45.432715,12.356264,0.0,0.01,0.53,0.46,412.0,1.08
2026-01-16 12:25:02,1464.0,positive,0.834,sad,-0.972,Thank you.,1625774.0,12:25:05,45.43266,12.356139,0.01,0.03,0.96,0.0,421.0,1.08
2026-01-16 12:25:10,1472.0,neutral,0.0,hap,0.599,"I'm going to try to go on the main. Okay, okay.",1633905.0,12:25:14,45.432615,12.356015,0.99,0.01,0.0,0.0,399.0,1.07
2026-01-16 12:25:18,1480.0,neutral,0.0,sad,-0.495,"I don't know, as our expectation, the song scene here should be",1633905.0,12:25:14,45.432615,12.356015,0.99,0.01,0.0,0.0,399.0,1.07
2026-01-16 12:25:26,1488.0,neutral,0.0,sad,-0.929,"I wanna try to go on the main... Okay, okay. I don't know as our expectation the song scene here should be white but let's see this actually how gonna what's gonna happen. You read on the water? I know like on those things.",1642036.0,12:25:22,45.432583,12.355981,0.02,0.01,0.01,0.97,412.0,1.08
2026-01-16 12:25:34,1496.0,neutral,0.0,sad,-0.507,expectation the song scene here should be void but let's see this actually how gonna what's going to happen I know like on those being street yeah it should be become void but let's see,1650166.0,12:25:30,45.43256,12.355952,0.25,0.26,0.47,0.02,413.0,1.08
2026-01-16 12:25:42,1504.0,neutral,0.0,sad,-0.981,"What's going to happen? Eurena in the water? I know, like on those being streets. Yeah. Yeah, it should be become void, but let's see. Now, then, I have another way to get to the water. Yeah. Yeah. OK.",1658310.0,12:25:38,45.432548,12.355947,0.04,0.21,0.68,0.07,417.0,1.08
2026-01-16 12:25:50,1512.0,positive,0.603,neu,0.0,Yeah. Yeah. Okay. Yeah. Okay. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.,1666450.0,12:25:46,45.432538,12.355916,0.0,0.0,0.34,0.65,416.0,1.08
2026-01-16 12:25:58,1520.0,neutral,0.0,sad,-0.425,I'm going to go to the other side.,1674587.0,12:25:54,45.432515,12.355841,0.04,0.01,0.14,0.81,424.0,1.08
2026-01-16 12:26:06,1528.0,positive,0.834,neu,0.0,Thank you.,1682722.0,12:26:02,45.432522,12.355759,0.01,0.04,0.7,0.25,418.0,1.08
2026-01-16 12:26:14,1536.0,positive,0.834,sad,-0.435,Thank you.,1690863.0,12:26:11,45.432523,12.355653,0.12,0.08,0.78,0.03,401.0,1.07
2026-01-16 12:26:22,1544.0,positive,0.834,sad,-0.791,Thank you.,1699004.0,12:26:19,45.432513,12.355567,0.06,0.0,0.01,0.93,405.0,1.07
2026-01-16 12:26:30,1552.0,positive,0.834,sad,-0.85,Thank you.,1707140.0,12:26:27,45.432492,12.355486,0.05,0.36,0.25,0.34,410.0,1.08
2026-01-16 12:26:38,1560.0,positive,0.834,sad,-0.91,Thank you.,1715278.0,12:26:35,45.43246,12.355386,0.37,0.02,0.15,0.46,419.0,1.08
2026-01-16 12:26:46,1568.0,positive,0.834,hap,0.831,Thank you.,1723419.0,12:26:43,45.432417,12.355306,0.21,0.02,0.01,0.75,443.0,1.08
2026-01-16 12:26:54,1576.0,positive,0.834,hap,0.947,Thank you.,1731555.0,12:26:51,45.432376,12.355233,0.86,0.01,0.0,0.13,426.0,1.08
2026-01-16 12:27:02,1584.0,neutral,0.0,hap,0.992,I'm going to go to the next one.,1739698.0,12:26:59,45.432355,12.355195,0.08,0.02,0.13,0.76,383.0,1.07
2026-01-16 12:27:10,1592.0,neutral,0.0,hap,0.972,I'm going to go to the next one.,1747842.0,12:27:08,45.432289,12.355128,1.0,0.0,0.0,0.0,381.0,1.07
2026-01-16 12:27:18,1600.0,positive,0.834,sad,-0.989,Thank you.,1755988.0,12:27:16,45.432262,12.355116,0.99,0.0,0.0,0.01,371.0,1.07
2026-01-16 12:27:26,1608.0,positive,0.834,sad,-0.992,Thank you.,1764133.0,12:27:24,45.432239,12.355117,0.98,0.0,0.0,0.02,382.0,1.07
2026-01-16 12:27:34,1616.0,positive,0.834,sad,-0.994,Thank you.,1772277.0,12:27:32,45.432241,12.355114,0.62,0.0,0.0,0.38,375.0,1.07
2026-01-16 12:27:42,1624.0,neutral,0.0,sad,-0.741,I'm going to go to the next one.,1780425.0,12:27:40,45.432174,12.355127,0.12,0.01,0.0,0.87,375.0,1.07
2026-01-16 12:27:50,1632.0,positive,0.834,neu,0.0,Thank you.,1788579.0,12:27:48,45.43215,12.355134,0.92,0.01,0.0,0.07,366.0,1.07
2026-01-16 12:27:58,1640.0,positive,0.834,sad,-0.694,Thank you.,1796731.0,12:27:56,45.432099,12.355092,0.98,0.0,0.0,0.02,365.0,1.07
2026-01-16 12:28:06,1648.0,positive,0.834,sad,-0.705,Thank you.,1804879.0,12:28:05,45.432037,12.355009,0.41,0.02,0.02,0.54,366.0,1.07
2026-01-16 12:28:14,1656.0,positive,0.834,sad,-0.532,Thank you.,1813032.0,12:28:13,45.431988,12.354954,0.83,0.0,0.0,0.17,378.0,1.07
2026-01-16 12:28:22,1664.0,positive,0.834,sad,-0.963,Thank you.,1821183.0,12:28:21,45.431969,12.354923,0.53,0.02,0.19,0.27,383.0,1.07
2026-01-16 12:28:30,1672.0,positive,0.834,sad,-0.961,Thank you.,1829343.0,12:28:29,45.431945,12.354905,0.1,0.0,0.0,0.9,387.0,1.07
2026-01-16 12:28:38,1680.0,positive,0.834,sad,-0.941,Thank you.,1837505.0,12:28:37,45.431894,12.354901,0.02,0.01,0.01,0.96,386.0,1.07
2026-01-16 12:28:46,1688.0,positive,0.834,sad,-0.895,Thank you.,1845667.0,12:28:45,45.431824,12.354918,0.6,0.02,0.03,0.35,389.0,1.07
2026-01-16 12:28:54,1696.0,positive,0.834,sad,-0.712,Thank you.,1853827.0,12:28:54,45.431757,12.354908,0.55,0.13,0.01,0.31,358.0,1.06
2026-01-16 12:29:02,1704.0,positive,0.887,sad,-0.966,I also like how the sounds that we can hear that I can hear.,1861984.0,12:29:02,45.431737,12.354911,0.21,0.04,0.02,0.73,366.0,1.07
2026-01-16 12:29:10,1712.0,positive,0.787,sad,-0.994,"I also like how the sounds that we can hear, that I can hear when I point the camera to a specific direction. Yeah. They bring back like some of...",1870148.0,12:29:10,45.431683,12.354927,0.11,0.02,0.0,0.86,369.0,1.07
2026-01-16 12:29:18,1720.0,neutral,0.0,sad,-0.992,"the sounds that we can hear, that I can hear when I point the camera to a specific direction. They bring back some of some sounds that comes with a collective memory. They're not random.",1878311.0,12:29:18,45.431649,12.354932,0.09,0.01,0.0,0.91,370.0,1.07
2026-01-16 12:29:26,1728.0,neutral,0.0,sad,-0.99,"They bring back some sound that comes with a collective memory, they're not random sounds. It's something probably that if I wasn't able to see, I would be able to see it.",1886479.0,12:29:26,45.431586,12.354944,0.61,0.04,0.22,0.14,377.0,1.07
2026-01-16 12:29:34,1736.0,neutral,0.0,sad,-0.971,"with like a collective memory, they're not random sounds. Yeah, yeah, yeah. Something probably that if I wasn't able to see, I would be able to associate maybe not nearly, but yeah. Yeah, this is the device like our aim to just remind you, there's",1894644.0,12:29:34,45.431536,12.35496,0.01,0.01,0.0,0.98,375.0,1.07
2026-01-16 12:29:42,1744.0,neutral,0.0,sad,-0.978,able to see how to be able to associate maybe not nearly but yeah yeah that's the device like our aim to just remind you there's something you know you're since you unseen you ignore by your maybe your daily life but,1902807.0,12:29:43,45.431508,12.354958,0.47,0.18,0.06,0.28,379.0,1.07
2026-01-16 12:29:50,1752.0,neutral,0.0,sad,-0.978,the device like our M2 just reminds you there's something you know you're since you unseen you ignore by your maybe your daily life but the machine can recognize it for you and can transform into sound to remind you,1910972.0,12:29:51,45.431467,12.35497,0.85,0.02,0.03,0.1,368.0,1.07
2026-01-16 12:29:58,1760.0,negative,-0.676,sad,-0.969,ignored by your maybe your daily life but the machine cannot recognize it for you and can't transform into sound to remind yeah anyone ever tried doing this but with ice clothes? no no,1919140.0,12:29:59,45.431409,12.354989,0.85,0.03,0.02,0.1,389.0,1.07
2026-01-16 12:30:06,1768.0,positive,0.774,sad,-0.651,Yeah. Yeah. Anyone ever tried Wengis but with ice cubes? No. Okay. No. It's going to be really interesting if you close your eyes.,1927307.0,12:30:07,45.431347,12.354997,0.2,0.11,0.01,0.68,380.0,1.07
2026-01-16 12:30:14,1776.0,positive,0.695,sad,-0.872,I know. No. It's gonna be really interesting if you close your eyes. I can do that. I'm not suggest that. That's what we're working on.,1935478.0,12:30:15,45.431291,12.355003,0.14,0.13,0.0,0.73,377.0,1.07
2026-01-16 12:30:22,1784.0,neutral,0.0,sad,-0.899,"But it's gonna be really interesting if you close your eyes to see. I'm not suggesting that, right? That's why we're walking out of the street. But I would need a guide, maybe. Yeah, yeah. I don't know the place for this. No, no, no. So this area is quite new for you?",1943642.0,12:30:23,45.431218,12.355025,0.14,0.17,0.25,0.43,373.0,1.07
2026-01-16 12:30:30,1792.0,neutral,0.0,sad,-0.985,"because we're walking out of the street. Well, I would need a guide, maybe. Yeah, yeah. I don't know the place for that. No, no, no. So, this area is quite new for you? Or what? Like a little new for you, like... The area? Yeah. No, and it's like...right. Alright.",1951813.0,12:30:32,45.431155,12.355045,0.0,0.01,0.0,0.99,360.0,1.07
2026-01-16 12:30:38,1800.0,neutral,0.0,sad,-0.962,"So this there is quite new for you? Like a little new for you, like... The area? No, and it's like right there. Okay. So this is your daily eat. Okay.",1959990.0,12:30:40,45.431076,12.355078,0.69,0.0,0.0,0.3,374.0,1.07
2026-01-16 12:30:46,1808.0,neutral,0.0,sad,-0.839,"So this is your daily food. So compared to your daily feelings during our work, are you hearing sounds? Is there any sauce?",1968164.0,12:30:48,45.430984,12.355086,0.09,0.01,0.0,0.9,364.0,1.07
2026-01-16 12:30:54,1816.0,neutral,0.0,sad,-0.988,"Okay, so compared to your daily feelings, so during our work you hear in your sounds, is there any... Salsa or any feeling? Yeah, is it me? You know, when you see the place...",1976344.0,12:30:56,45.430873,12.355122,0.74,0.07,0.07,0.13,361.0,1.07
2026-01-16 12:31:02,1824.0,neutral,0.0,sad,-0.994,"work you hear in your sound is there any? also only feeling? yeah, it's a feeling. you know when you see the place yeah? yeah? it gets out of the daily",1984517.0,12:31:04,45.430793,12.355127,0.82,0.01,0.01,0.17,350.0,1.06
2026-01-16 12:31:10,1832.0,neutral,0.0,sad,-0.988,"You know, when you see the place, it gets out of the... ...baby... I don't know how to express this much.",1992691.0,12:31:12,45.430701,12.355142,0.25,0.03,0.0,0.72,366.0,1.07
